material,angle_deg,window,mask,frequency_per_cm_inv,q_axis_um,amplitude
SiC,10,W3,reasoned,0.4230380240371629,2115.1901201858145,0.5544868228392458
SiC,10,W3,reasoned,0.4240381139285037,2120.1905696425188,0.28046176785291826
SiC,10,W3,reasoned,0.42503820381984453,2125.1910190992226,0.12825239326008347
SiC,10,W3,reasoned,0.42603829371118535,2130.191468555927,0.30067089245187145
SiC,10,W3,reasoned,0.42703838360252616,2135.1919180126306,0.3238187548217831
SiC,10,W3,reasoned,0.428038473493867,2140.192367469335,0.20062846205881682
SiC,10,W3,reasoned,0.42903856338520774,2145.1928169260386,0.1089475896468167
SiC,10,W3,reasoned,0.43003865327654855,2150.193266382743,0.09620173003743131
SiC,10,W3,reasoned,0.43103874316788937,2155.1937158394467,0.29855951217286114
SiC,10,W3,reasoned,0.4320388330592302,2160.194165296151,0.17675395744834219
SiC,10,W3,reasoned,0.433038922950571,2165.194614752855,0.19995364149422376
SiC,10,W3,reasoned,0.4340390128419118,2170.195064209559,0.08079779930818924
SiC,10,W3,reasoned,0.43503910273325264,2175.195513666263,0.159130855425624
SiC,10,W3,reasoned,0.43603919262459345,2180.1959631229674,0.17799439700741737
SiC,10,W3,reasoned,0.43703928251593427,2185.1964125796712,0.18866257085804078
SiC,10,W3,reasoned,0.4380393724072751,2190.1968620363755,0.25959131257280665
SiC,10,W3,reasoned,0.43903946229861585,2195.1973114930793,0.12500874951778942
SiC,10,W3,reasoned,0.44003955218995666,2200.1977609497835,0.10445734553503817
SiC,10,W3,reasoned,0.4410396420812975,2205.1982104064873,0.18467093743012614
SiC,10,W3,reasoned,0.4420397319726383,2210.1986598631916,0.3164057475350677
SiC,10,W3,reasoned,0.4430398218639791,2215.1991093198953,0.30091212459996697
SiC,10,W3,reasoned,0.4440399117553199,2220.1995587765996,0.03306166230913084
SiC,10,W3,reasoned,0.44504000164666074,2225.200008233304,0.30695198490391795
SiC,10,W3,reasoned,0.44604009153800156,2230.2004576900076,0.6608627126469461
SiC,10,W3,reasoned,0.4470401814293424,2235.200907146712,0.3268372083646622
SiC,10,W3,reasoned,0.44804027132068314,2240.2013566034157,0.18176237092536016
SiC,10,W3,reasoned,0.44904036121202395,2245.20180606012,0.3174391829519494
SiC,10,W3,reasoned,0.45004045110336477,2250.2022555168237,0.3401375569254626
SiC,10,W3,reasoned,0.4510405409947056,2255.202704973528,0.5045503462391097
SiC,10,W3,reasoned,0.4520406308860464,2260.203154430232,0.11869576205399855
SiC,10,W3,reasoned,0.4530407207773872,2265.203603886936,0.26830087001441705
SiC,10,W3,reasoned,0.45404081066872803,2270.20405334364,0.17098556945659063
SiC,10,W3,reasoned,0.45504090056006885,2275.2045028003445,0.10536234260796518
SiC,10,W3,reasoned,0.45604099045140967,2280.2049522570483,0.19555662115626912
SiC,10,W3,reasoned,0.4570410803427505,2285.2054017137525,0.2562987528166048
SiC,10,W3,reasoned,0.45804117023409124,2290.2058511704563,0.2709469759228724
SiC,10,W3,reasoned,0.45904126012543206,2295.20630062716,0.09794700719750908
SiC,10,W3,reasoned,0.4600413500167729,2300.2067500838643,0.31875155866023464
SiC,10,W3,reasoned,0.4610414399081137,2305.2071995405686,0.4573579393618074
SiC,10,W3,reasoned,0.4620415297994545,2310.2076489972724,0.38667279819338796
SiC,10,W3,reasoned,0.4630416196907953,2315.2080984539766,0.23752076168394737
SiC,10,W3,reasoned,0.46404170958213614,2320.208547910681,0.140591291642478
SiC,10,W3,reasoned,0.46504179947347696,2325.2089973673847,0.19568926287767469
SiC,10,W3,reasoned,0.4660418893648178,2330.209446824089,0.3213750978670059
SiC,10,W3,reasoned,0.4670419792561586,2335.209896280793,0.3546577718991824
SiC,10,W3,reasoned,0.46804206914749935,2340.210345737497,0.21218523624199706
SiC,10,W3,reasoned,0.46904215903884017,2345.2107951942007,0.31312464780716714
SiC,10,W3,reasoned,0.470042248930181,2350.211244650905,0.10032926366023932
SiC,10,W3,reasoned,0.4710423388215218,2355.211694107609,0.17816284228890766
SiC,10,W3,reasoned,0.4720424287128626,2360.212143564313,0.25133935799535495
SiC,10,W3,reasoned,0.47304251860420343,2365.2125930210173,0.21526728201420947
SiC,10,W3,reasoned,0.47404260849554425,2370.213042477721,0.21869149821431264
SiC,10,W3,reasoned,0.47504269838688506,2375.2134919344253,0.40963644339408434
SiC,10,W3,reasoned,0.4760427882782259,2380.2139413911295,0.5102949750176672
SiC,10,W3,reasoned,0.4770428781695667,2385.2143908478333,0.5841829839916726
SiC,10,W3,reasoned,0.47804296806090746,2390.214840304537,0.38674923629482505
SiC,10,W3,reasoned,0.4790430579522483,2395.2152897612414,0.2311129485498265
SiC,10,W3,reasoned,0.4800431478435891,2400.2157392179456,0.07470963404155145
SiC,10,W3,reasoned,0.4810432377349299,2405.2161886746494,0.16239404145507805
SiC,10,W3,reasoned,0.4820433276262707,2410.2166381313536,0.15551692403144884
SiC,10,W3,reasoned,0.48304341751761154,2415.217087588058,0.10785906662874245
SiC,10,W3,reasoned,0.48404350740895236,2420.2175370447617,0.21067482466626977
SiC,10,W3,reasoned,0.48504359730029317,2425.217986501466,0.3476962229163275
SiC,10,W3,reasoned,0.486043687191634,2430.2184359581697,0.1959772091898633
SiC,10,W3,reasoned,0.4870437770829748,2435.218885414874,0.25138797255303663
SiC,10,W3,reasoned,0.48804386697431557,2440.2193348715778,0.40702744380198536
SiC,10,W3,reasoned,0.4890439568656564,2445.219784328282,0.31298248041516175
SiC,10,W3,reasoned,0.4900440467569972,2450.220233784986,0.3037634275797366
SiC,10,W3,reasoned,0.491044136648338,2455.22068324169,0.16050781332196895
SiC,10,W3,reasoned,0.49204422653967883,2460.2211326983943,0.35652494457757516
SiC,10,W3,reasoned,0.49304431643101965,2465.221582155098,0.18337264319535082
SiC,10,W3,reasoned,0.49404440632236046,2470.2220316118023,0.12716609245368893
SiC,10,W3,reasoned,0.4950444962137013,2475.2224810685066,0.06915885485222895
SiC,10,W3,reasoned,0.4960445861050421,2480.2229305252104,0.11936760427225897
SiC,10,W3,reasoned,0.4970446759963829,2485.2233799819146,0.16605559982757973
SiC,10,W3,reasoned,0.4980447658877237,2490.2238294386184,0.09190174646251413
SiC,10,W3,reasoned,0.4990448557790645,2495.2242788953226,0.07094971826392885
SiC,10,W3,reasoned,0.5000449456704054,2500.224728352027,0.03770063905106539
SiC,10,W3,reasoned,0.5010450355617462,2505.2251778087307,0.2732739750927135
SiC,10,W3,reasoned,0.502045125453087,2510.225627265435,0.5231937261578672
SiC,10,W3,reasoned,0.5030452153444277,2515.2260767221387,0.48929351939320986
SiC,10,W3,reasoned,0.5040453052357685,2520.2265261788425,0.4069977814111777
SiC,10,W3,reasoned,0.5050453951271093,2525.2269756355468,0.47610985275294415
SiC,10,W3,reasoned,0.5060454850184501,2530.2274250922505,0.10849303788058087
SiC,10,W3,reasoned,0.507045574909791,2535.227874548955,0.28921007810797195
SiC,10,W3,reasoned,0.5080456648011318,2540.228324005659,0.3171214504194624
SiC,10,W3,reasoned,0.5090457546924726,2545.228773462363,0.3609439843394358
SiC,10,W3,reasoned,0.5100458445838134,2550.229222919067,0.43490249022117017
SiC,10,W3,reasoned,0.5110459344751542,2555.2296723757713,0.3936433840089637
SiC,10,W3,reasoned,0.512046024366495,2560.230121832475,0.30673167401037893
SiC,10,W3,reasoned,0.5130461142578359,2565.2305712891794,0.12506102996910481
SiC,10,W3,reasoned,0.5140462041491767,2570.2310207458836,0.13089751971625357
SiC,10,W3,reasoned,0.5150462940405175,2575.2314702025874,0.12796110938946959
SiC,10,W3,reasoned,0.5160463839318583,2580.2319196592916,0.1414411905141211
SiC,10,W3,reasoned,0.5170464738231991,2585.2323691159954,0.3246798461014762
SiC,10,W3,reasoned,0.5180465637145399,2590.2328185726997,0.2988145161552955
SiC,10,W3,reasoned,0.5190466536058808,2595.233268029404,0.418695464959835
SiC,10,W3,reasoned,0.5200467434972216,2600.2337174861077,0.28659999297699457
SiC,10,W3,reasoned,0.5210468333885624,2605.234166942812,0.1759457219668716
SiC,10,W3,reasoned,0.5220469232799031,2610.2346163995153,0.3696071797020814
SiC,10,W3,reasoned,0.5230470131712439,2615.2350658562195,0.33125882802881157
SiC,10,W3,reasoned,0.5240471030625847,2620.235515312924,0.14123177597193132
SiC,10,W3,reasoned,0.5250471929539255,2625.2359647696276,0.28419109558365624
SiC,10,W3,reasoned,0.5260472828452664,2630.236414226332,0.2839742020071809
SiC,10,W3,reasoned,0.5270473727366072,2635.236863683036,0.42570973741244894
SiC,10,W3,reasoned,0.528047462627948,2640.23731313974,0.38018254473262003
SiC,10,W3,reasoned,0.5290475525192888,2645.237762596444,0.1346021427253187
SiC,10,W3,reasoned,0.5300476424106296,2650.2382120531483,0.08960981829418084
SiC,10,W3,reasoned,0.5310477323019704,2655.238661509852,0.22920748831680351
SiC,10,W3,reasoned,0.5320478221933113,2660.2391109665564,0.2787584723747912
SiC,10,W3,reasoned,0.5330479120846521,2665.23956042326,0.1878959311941011
SiC,10,W3,reasoned,0.5340480019759929,2670.2400098799644,0.15658181960891937
SiC,10,W3,reasoned,0.5350480918673337,2675.2404593366687,0.17672217551435776
SiC,10,W3,reasoned,0.5360481817586745,2680.2409087933725,0.21454730761369276
SiC,10,W3,reasoned,0.5370482716500153,2685.2413582500767,0.16038735500110587
SiC,10,W3,reasoned,0.5380483615413562,2690.241807706781,0.17813323827897048
SiC,10,W3,reasoned,0.539048451432697,2695.2422571634847,0.438583705617786
SiC,10,W3,reasoned,0.5400485413240378,2700.242706620189,0.33605201675615387
SiC,10,W3,reasoned,0.5410486312153786,2705.2431560768932,0.02880088653506119
SiC,10,W3,reasoned,0.5420487211067193,2710.2436055335966,0.0684949912297633
SiC,10,W3,reasoned,0.5430488109980601,2715.244054990301,0.15303567062460854
SiC,10,W3,reasoned,0.5440489008894009,2720.2445044470046,0.1529276979476599
SiC,10,W3,reasoned,0.5450489907807418,2725.244953903709,0.2533738359398761
SiC,10,W3,reasoned,0.5460490806720826,2730.245403360413,0.19550849900447095
SiC,10,W3,reasoned,0.5470491705634234,2735.245852817117,0.2124014978854191
SiC,10,W3,reasoned,0.5480492604547642,2740.246302273821,0.3256469619282862
SiC,10,W3,reasoned,0.549049350346105,2745.246751730525,0.19566172332745393
SiC,10,W3,reasoned,0.5500494402374458,2750.247201187229,0.2040365727156625
SiC,10,W3,reasoned,0.5510495301287867,2755.2476506439334,0.23418768193488107
SiC,10,W3,reasoned,0.5520496200201275,2760.248100100637,0.20328405224452264
SiC,10,W3,reasoned,0.5530497099114683,2765.2485495573414,0.308863434214875
SiC,10,W3,reasoned,0.5540497998028091,2770.2489990140457,0.5118126450356485
SiC,10,W3,reasoned,0.5550498896941499,2775.2494484707495,0.5276800229907668
SiC,10,W3,reasoned,0.5560499795854907,2780.2498979274537,0.18719020894984792
SiC,10,W3,reasoned,0.5570500694768316,2785.250347384158,0.04228713441949061
SiC,10,W3,reasoned,0.5580501593681724,2790.2507968408618,0.14525973742041703
SiC,10,W3,reasoned,0.5590502492595132,2795.251246297566,0.0914975704320945
SiC,10,W3,reasoned,0.560050339150854,2800.25169575427,0.17379500758254113
SiC,10,W3,reasoned,0.5610504290421948,2805.252145210974,0.29600108888316057
SiC,10,W3,reasoned,0.5620505189335355,2810.252594667678,0.46023622304617895
SiC,10,W3,reasoned,0.5630506088248763,2815.2530441243816,0.468120993332915
SiC,10,W3,reasoned,0.5640506987162172,2820.253493581086,0.20052627814988144
SiC,10,W3,reasoned,0.565050788607558,2825.2539430377897,0.41792545123919483
SiC,10,W3,reasoned,0.5660508784988988,2830.254392494494,0.4260609084567077
SiC,10,W3,reasoned,0.5670509683902396,2835.254841951198,0.35294672958079915
SiC,10,W3,reasoned,0.5680510582815804,2840.255291407902,0.3019217739182135
SiC,10,W3,reasoned,0.5690511481729212,2845.255740864606,0.5419427113111513
SiC,10,W3,reasoned,0.5700512380642621,2850.2561903213104,0.6203075991354974
SiC,10,W3,reasoned,0.5710513279556029,2855.2566397780142,0.04092930468572105
SiC,10,W3,reasoned,0.5720514178469437,2860.2570892347185,0.44755735773196437
SiC,10,W3,reasoned,0.5730515077382845,2865.2575386914227,0.379266855486218
SiC,10,W3,reasoned,0.5740515976296253,2870.2579881481265,0.2882803413063616
SiC,10,W3,reasoned,0.5750516875209661,2875.2584376048308,0.18358880664581614
SiC,10,W3,reasoned,0.576051777412307,2880.2588870615346,0.13260073430636393
SiC,10,W3,reasoned,0.5770518673036478,2885.259336518239,0.11930726227320827
SiC,10,W3,reasoned,0.5780519571949886,2890.259785974943,0.18453596683012516
SiC,10,W3,reasoned,0.5790520470863294,2895.260235431647,0.500172987844726
SiC,10,W3,reasoned,0.5800521369776702,2900.260684888351,0.45535656219268394
SiC,10,W3,reasoned,0.5810522268690109,2905.2611343450544,0.380437483006421
SiC,10,W3,reasoned,0.5820523167603517,2910.2615838017587,0.35485289086687244
SiC,10,W3,reasoned,0.5830524066516926,2915.262033258463,0.4352927586946005
SiC,10,W3,reasoned,0.5840524965430334,2920.2624827151667,0.5092925165694341
SiC,10,W3,reasoned,0.5850525864343742,2925.262932171871,0.3533290531027806
SiC,10,W3,reasoned,0.586052676325715,2930.263381628575,0.2346989685144691
SiC,10,W3,reasoned,0.5870527662170558,2935.263831085279,0.1859186278199008
SiC,10,W3,reasoned,0.5880528561083966,2940.264280541983,0.49256688964569106
SiC,10,W3,reasoned,0.5890529459997375,2945.2647299986875,0.2838437194946785
SiC,10,W3,reasoned,0.5900530358910783,2950.2651794553913,0.2771572212860035
SiC,10,W3,reasoned,0.5910531257824191,2955.2656289120955,0.4197915629839548
SiC,10,W3,reasoned,0.5920532156737599,2960.2660783687993,0.0897371619964981
SiC,10,W3,reasoned,0.5930533055651007,2965.2665278255035,0.38806898290576364
SiC,10,W3,reasoned,0.5940533954564415,2970.266977282208,0.25844432630179554
SiC,10,W3,reasoned,0.5950534853477824,2975.2674267389116,0.19069475966667138
SiC,10,W3,reasoned,0.5960535752391232,2980.267876195616,0.09898664220898656
SiC,10,W3,reasoned,0.597053665130464,2985.26832565232,0.19646394164481268
SiC,10,W3,reasoned,0.5980537550218048,2990.268775109024,0.16889393938779554
SiC,10,W3,reasoned,0.5990538449131456,2995.269224565728,0.1038049210116034
SiC,10,W3,reasoned,0.6000539348044864,3000.2696740224324,0.34274076864324765
SiC,10,W3,reasoned,0.6010540246958271,3005.2701234791357,0.4942475234806256
SiC,10,W3,reasoned,0.602054114587168,3010.27057293584,0.3708307027300686
SiC,10,W3,reasoned,0.6030542044785088,3015.2710223925437,0.12696513987427735
SiC,10,W3,reasoned,0.6040542943698496,3020.271471849248,0.4177577683469309
SiC,10,W3,reasoned,0.6050543842611904,3025.271921305952,0.368411019091171
SiC,10,W3,reasoned,0.6060544741525312,3030.272370762656,0.37708450769496893
SiC,10,W3,reasoned,0.607054564043872,3035.2728202193603,0.3259818691082424
SiC,10,W3,reasoned,0.6080546539352129,3040.273269676064,0.1713483673368674
SiC,10,W3,reasoned,0.6090547438265537,3045.2737191327683,0.31783968272430546
SiC,10,W3,reasoned,0.6100548337178945,3050.2741685894725,0.41817189791455894
SiC,10,W3,reasoned,0.6110549236092353,3055.2746180461763,0.4698005502171809
SiC,10,W3,reasoned,0.6120550135005761,3060.2750675028806,0.24694900002180933
SiC,10,W3,reasoned,0.6130551033919169,3065.275516959585,0.139429103052391
SiC,10,W3,reasoned,0.6140551932832577,3070.2759664162886,0.18835177056582095
SiC,10,W3,reasoned,0.6150552831745986,3075.276415872993,0.07646085615769041
SiC,10,W3,reasoned,0.6160553730659394,3080.276865329697,0.2053786355349252
SiC,10,W3,reasoned,0.6170554629572802,3085.277314786401,0.3690093422771654
SiC,10,W3,reasoned,0.618055552848621,3090.277764243105,0.24044510170275352
SiC,10,W3,reasoned,0.6190556427399618,3095.278213699809,0.08038165748497014
SiC,10,W3,reasoned,0.6200557326313026,3100.278663156513,0.24705861921186204
SiC,10,W3,reasoned,0.6210558225226434,3105.279112613217,0.21871851034266324
SiC,10,W3,reasoned,0.6220559124139842,3110.2795620699208,0.2587896493967255
SiC,10,W3,reasoned,0.623056002305325,3115.280011526625,0.21602402920452526
SiC,10,W3,reasoned,0.6240560921966658,3120.280460983329,0.25225772305595623
SiC,10,W3,reasoned,0.6250561820880066,3125.280910440033,0.1331386170861061
SiC,10,W3,reasoned,0.6260562719793474,3130.2813598967373,0.31143869806447444
SiC,10,W3,reasoned,0.6270563618706883,3135.281809353441,0.6121495476961051
SiC,10,W3,reasoned,0.6280564517620291,3140.2822588101453,0.6653934176622528
SiC,10,W3,reasoned,0.6290565416533699,3145.2827082668496,0.23419119068175526
SiC,10,W3,reasoned,0.6300566315447107,3150.2831577235534,0.2088129525727681
SiC,10,W3,reasoned,0.6310567214360515,3155.2836071802576,0.34190296551495586
SiC,10,W3,reasoned,0.6320568113273923,3160.284056636962,0.43573636606140864
SiC,10,W3,reasoned,0.6330569012187331,3165.2845060936656,0.4107383123352002
SiC,10,W3,reasoned,0.634056991110074,3170.28495555037,0.3052114747022312
SiC,10,W3,reasoned,0.6350570810014148,3175.2854050070737,0.16615119181695392
SiC,10,W3,reasoned,0.6360571708927556,3180.285854463778,0.21204771230069283
SiC,10,W3,reasoned,0.6370572607840964,3185.286303920482,0.4164952629144103
SiC,10,W3,reasoned,0.6380573506754372,3190.286753377186,0.50420792280845
SiC,10,W3,reasoned,0.639057440566778,3195.28720283389,0.32705349838810094
SiC,10,W3,reasoned,0.6400575304581189,3200.2876522905945,0.18040905836040605
SiC,10,W3,reasoned,0.6410576203494596,3205.288101747298,0.22223988751780968
SiC,10,W3,reasoned,0.6420577102408004,3210.288551204002,0.22154530814573634
SiC,10,W3,reasoned,0.6430578001321412,3215.289000660706,0.24051955072319187
SiC,10,W3,reasoned,0.644057890023482,3220.28945011741,0.3004729356367743
SiC,10,W3,reasoned,0.6450579799148228,3225.2898995741143,0.19970773348165322
SiC,10,W3,reasoned,0.6460580698061636,3230.290349030818,0.5206960020939128
SiC,10,W3,reasoned,0.6470581596975045,3235.2907984875224,0.3458186494242613
SiC,10,W3,reasoned,0.6480582495888453,3240.2912479442266,0.3043761748247246
SiC,10,W3,reasoned,0.6490583394801861,3245.2916974009304,0.4676396272573417
SiC,10,W3,reasoned,0.6500584293715269,3250.2921468576346,0.3506981359865137
SiC,10,W3,reasoned,0.6510585192628677,3255.2925963143384,0.17084976642134608
SiC,10,W3,reasoned,0.6520586091542085,3260.2930457710427,0.0545021617944621
SiC,10,W3,reasoned,0.6530586990455494,3265.293495227747,0.22955502713218637
SiC,10,W3,reasoned,0.6540587889368902,3270.2939446844507,0.2066787701433971
SiC,10,W3,reasoned,0.655058878828231,3275.294394141155,0.1924454220949553
SiC,10,W3,reasoned,0.6560589687195718,3280.294843597859,0.3954445246414271
SiC,10,W3,reasoned,0.6570590586109126,3285.295293054563,0.05917163857999853
SiC,10,W3,reasoned,0.6580591485022534,3290.2957425112672,0.24015828109164716
SiC,10,W3,reasoned,0.6590592383935943,3295.2961919679715,0.21072510040493364
SiC,10,W3,reasoned,0.660059328284935,3300.296641424675,0.3481325417247939
SiC,10,W3,reasoned,0.6610594181762758,3305.297090881379,0.5502857432177864
SiC,10,W3,reasoned,0.6620595080676166,3310.297540338083,0.08304883941539415
SiC,10,W3,reasoned,0.6630595979589574,3315.297989794787,0.35177594342785795
SiC,10,W3,reasoned,0.6640596878502982,3320.2984392514913,0.15102791242801777
SiC,10,W3,reasoned,0.665059777741639,3325.298888708195,0.20550780833684754
SiC,10,W3,reasoned,0.6660598676329799,3330.2993381648994,0.3212360238283679
SiC,10,W3,reasoned,0.6670599575243207,3335.299787621603,0.27013734103178033
SiC,10,W3,reasoned,0.6680600474156615,3340.3002370783074,0.08082108968199825
SiC,10,W3,reasoned,0.6690601373070023,3345.3006865350117,0.4391047560177618
SiC,10,W3,reasoned,0.6700602271983431,3350.3011359917155,0.5721231239746405
SiC,10,W3,reasoned,0.6710603170896839,3355.3015854484197,0.3609477435391891
SiC,10,W3,reasoned,0.6720604069810248,3360.302034905124,0.28214508861741383
SiC,10,W3,reasoned,0.6730604968723656,3365.3024843618277,0.37592677808410807
SiC,10,W3,reasoned,0.6740605867637064,3370.302933818532,0.2704147872715493
SiC,10,W3,reasoned,0.6750606766550472,3375.3033832752362,0.27945064779912077
SiC,10,W3,reasoned,0.676060766546388,3380.30383273194,0.3245648496905202
SiC,10,W3,reasoned,0.6770608564377288,3385.3042821886443,0.24327809612259746
SiC,10,W3,reasoned,0.6780609463290697,3390.3047316453485,0.07171222121683764
SiC,10,W3,reasoned,0.6790610362204105,3395.3051811020523,0.3194452118829501
SiC,10,W3,reasoned,0.6800611261117512,3400.305630558756,0.5737873750358368
SiC,10,W3,reasoned,0.681061216003092,3405.30608001546,0.4242196359860018
SiC,10,W3,reasoned,0.6820613058944328,3410.306529472164,0.2660844576950215
SiC,10,W3,reasoned,0.6830613957857736,3415.306978928868,0.1221010363545492
SiC,10,W3,reasoned,0.6840614856771144,3420.307428385572,0.13565755059717624
SiC,10,W3,reasoned,0.6850615755684553,3425.3078778422764,0.10648546577439137
SiC,10,W3,reasoned,0.6860616654597961,3430.30832729898,0.23719824740810763
SiC,10,W3,reasoned,0.6870617553511369,3435.3087767556844,0.36236927996944196
SiC,10,W3,reasoned,0.6880618452424777,3440.3092262123887,0.25216736836508863
SiC,10,W3,reasoned,0.6890619351338185,3445.3096756690925,0.17054909008696567
SiC,10,W3,reasoned,0.6900620250251593,3450.3101251257967,0.13806441826903604
SiC,10,W3,reasoned,0.6910621149165002,3455.310574582501,0.17120531807199285
SiC,10,W3,reasoned,0.692062204807841,3460.3110240392048,0.23374475392868777
SiC,10,W3,reasoned,0.6930622946991818,3465.311473495909,0.3411959907475569
SiC,10,W3,reasoned,0.6940623845905226,3470.3119229526133,0.05700127686687087
SiC,10,W3,reasoned,0.6950624744818634,3475.312372409317,0.2589696045879537
SiC,10,W3,reasoned,0.6960625643732042,3480.3128218660213,0.23573750783531636
SiC,10,W3,reasoned,0.6970626542645451,3485.313271322725,0.25589106239209597
SiC,10,W3,reasoned,0.6980627441558859,3490.3137207794293,0.19568158989304857
SiC,10,W3,reasoned,0.6990628340472267,3495.3141702361336,0.2803226951939778
SiC,10,W3,reasoned,0.7000629239385674,3500.314619692837,0.48487533056857485
SiC,10,W3,reasoned,0.7010630138299082,3505.315069149541,0.2859868907035844
SiC,10,W3,reasoned,0.702063103721249,3510.315518606245,0.271891990518764
SiC,10,W3,reasoned,0.7030631936125898,3515.315968062949,0.171886328255004
SiC,10,W3,reasoned,0.7040632835039307,3520.3164175196534,0.27610957103303446
SiC,10,W3,reasoned,0.7050633733952715,3525.3168669763572,0.33358499342426257
SiC,10,W3,reasoned,0.7060634632866123,3530.3173164330615,0.2215450104871461
SiC,10,W3,reasoned,0.7070635531779531,3535.3177658897657,0.129627287889357
SiC,10,W3,reasoned,0.7080636430692939,3540.3182153464695,0.3775941541480835
SiC,10,W3,reasoned,0.7090637329606347,3545.3186648031738,0.16094485625087623
SiC,10,W3,reasoned,0.7100638228519756,3550.319114259878,0.3417929689987006
SiC,10,W3,reasoned,0.7110639127433164,3555.319563716582,0.3811263901620471
SiC,10,W3,reasoned,0.7120640026346572,3560.320013173286,0.6547238546056271
SiC,10,W3,reasoned,0.713064092525998,3565.32046262999,0.8104155568373443
SiC,10,W3,reasoned,0.7140641824173388,3570.320912086694,0.6058705374158542
SiC,10,W3,reasoned,0.7150642723086796,3575.3213615433983,0.542398211866349
SiC,10,W3,reasoned,0.7160643622000205,3580.321811000102,0.41049644348181674
SiC,10,W3,reasoned,0.7170644520913613,3585.3222604568064,0.38469372516203454
SiC,10,W3,reasoned,0.7180645419827021,3590.3227099135106,0.3467849719210908
SiC,10,W3,reasoned,0.7190646318740428,3595.323159370214,0.19572048232181077
SiC,10,W3,reasoned,0.7200647217653836,3600.323608826918,0.17730535796494626
SiC,10,W3,reasoned,0.7210648116567244,3605.324058283622,0.17119142139782711
SiC,10,W3,reasoned,0.7220649015480652,3610.324507740326,0.15344072191120323
SiC,10,W3,reasoned,0.7230649914394061,3615.3249571970305,0.2973314290978728
SiC,10,W3,reasoned,0.7240650813307469,3620.3254066537343,0.2520907949879807
SiC,10,W3,reasoned,0.7250651712220877,3625.3258561104385,0.10229548324072898
SiC,10,W3,reasoned,0.7260652611134285,3630.3263055671428,0.2863096998805453
SiC,10,W3,reasoned,0.7270653510047693,3635.3267550238465,0.4940742942929803
SiC,10,W3,reasoned,0.7280654408961101,3640.327204480551,0.5119242716144822
SiC,10,W3,reasoned,0.729065530787451,3645.3276539372546,0.28645641132401495
SiC,10,W3,reasoned,0.7300656206787918,3650.328103393959,0.2855904705329314
SiC,10,W3,reasoned,0.7310657105701326,3655.328552850663,0.08719898868629752
SiC,10,W3,reasoned,0.7320658004614734,3660.329002307367,0.19948549226900533
SiC,10,W3,reasoned,0.7330658903528142,3665.329451764071,0.21842396220475216
SiC,10,W3,reasoned,0.734065980244155,3670.3299012207754,0.16774636395660056
SiC,10,W3,reasoned,0.7350660701354959,3675.330350677479,0.17498776119510429
SiC,10,W3,reasoned,0.7360661600268367,3680.3308001341834,0.21460860516013028
SiC,10,W3,reasoned,0.7370662499181775,3685.3312495908876,0.13713359968248048
SiC,10,W3,reasoned,0.7380663398095183,3690.3316990475914,0.1969784927399079
SiC,10,W3,reasoned,0.739066429700859,3695.332148504295,0.24363873100588024
SiC,10,W3,reasoned,0.7400665195921998,3700.332597960999,0.34257430672970834
SiC,10,W3,reasoned,0.7410666094835406,3705.3330474177033,0.10121917865084665
SiC,10,W3,reasoned,0.7420666993748815,3710.3334968744075,0.26872678204286876
SiC,10,W3,reasoned,0.7430667892662223,3715.3339463311113,0.2123424220576155
SiC,10,W3,reasoned,0.7440668791575631,3720.3343957878155,0.10786892272454561
SiC,10,W3,reasoned,0.7450669690489039,3725.3348452445193,0.25532163099679195
SiC,10,W3,reasoned,0.7460670589402447,3730.3352947012236,0.1813975353079673
SiC,10,W3,reasoned,0.7470671488315855,3735.335744157928,0.1509531793134544
SiC,10,W3,reasoned,0.7480672387229264,3740.3361936146316,0.2710627055133597
SiC,10,W3,reasoned,0.7490673286142672,3745.336643071336,0.33748490806474674
SiC,10,W3,reasoned,0.750067418505608,3750.33709252804,0.29620463445180656
SiC,10,W3,reasoned,0.7510675083969488,3755.337541984744,0.41631383297719815
SiC,10,W3,reasoned,0.7520675982882896,3760.337991441448,0.11538376842040879
SiC,10,W3,reasoned,0.7530676881796304,3765.3384408981524,0.32587562380219304
SiC,10,W3,reasoned,0.7540677780709713,3770.338890354856,0.3589526843526404
SiC,10,W3,reasoned,0.7550678679623121,3775.3393398115604,0.22117530862283707
SiC,10,W3,reasoned,0.7560679578536529,3780.339789268264,0.12543586733945566
SiC,10,W3,reasoned,0.7570680477449937,3785.3402387249685,0.14931667880725855
SiC,10,W3,reasoned,0.7580681376363345,3790.3406881816727,0.10429625916025735
SiC,10,W3,reasoned,0.7590682275276752,3795.341137638376,0.2663161658629765
SiC,10,W3,reasoned,0.760068317419016,3800.3415870950803,0.2646889071166186
SiC,10,W3,reasoned,0.7610684073103569,3805.342036551784,0.19402408596668436
SiC,10,W3,reasoned,0.7620684972016977,3810.3424860084883,0.22313860024418286
SiC,10,W3,reasoned,0.7630685870930385,3815.3429354651926,0.20533157260563778
SiC,10,W3,reasoned,0.7640686769843793,3820.3433849218964,0.2706107843333501
SiC,10,W3,reasoned,0.7650687668757201,3825.3438343786006,0.24138092290217825
SiC,10,W3,reasoned,0.7660688567670609,3830.344283835305,0.3550035744095003
SiC,10,W3,reasoned,0.7670689466584018,3835.3447332920086,0.26822282944985937
