kind,model,window,q_true_um,noise_sd_fraction,baseline_slope_fraction,replicate,phase_rad,q_est_um,status,relative_error,recovery_threshold,pass_recovery,runtime_s,cycles_true,seed
synthetic,B,W2,5.0,0.02,0.1,1,3.955214497910281,3260.6901237685506,OK_CONDITIONAL,651.1380247537102,1.6666666666666667,False,0.00015310000162571669,1.2,20260907
synthetic,F,W2,5.0,0.02,0.1,1,3.955214497910281,8.333408910677107,OK_CONDITIONAL,0.6666817821354215,1.6666666666666667,True,0.00018749997252598405,1.2,20260907
synthetic,P,W2,5.0,0.02,0.1,1,3.955214497910281,,BOUNDARY_SOLUTION,,1.6666666666666667,False,0.024530199996661395,1.2,20260907
synthetic,B,W2,5.0,0.02,0.1,2,4.937727396053884,4022.8372133198886,OK_CONDITIONAL,803.5674426639778,1.6666666666666667,False,0.0001449999981559813,1.2,20260907
synthetic,F,W2,5.0,0.02,0.1,2,4.937727396053884,8.333408910677107,OK_CONDITIONAL,0.6666817821354215,1.6666666666666667,True,0.00018269999418407679,1.2,20260907
synthetic,P,W2,5.0,0.02,0.1,2,4.937727396053884,,BOUNDARY_SOLUTION,,1.6666666666666667,False,0.02437659999122843,1.2,20260907
synthetic,B,W2,5.0,0.05,0.0,1,3.377351367011789,3221.4804917560555,OK_CONDITIONAL,643.2960983512111,1.6666666666666667,False,0.00013880000915378332,1.2,20260907
synthetic,F,W2,5.0,0.05,0.0,1,3.377351367011789,8.333408910677107,OK_CONDITIONAL,0.6666817821354215,1.6666666666666667,True,0.00017859999206848443,1.2,20260907
synthetic,P,W2,5.0,0.05,0.0,1,3.377351367011789,,BOUNDARY_SOLUTION,,1.6666666666666667,False,0.024600999982794747,1.2,20260907
synthetic,B,W2,5.0,0.05,0.0,2,6.2082293000199975,3460.920725906493,OK_CONDITIONAL,691.1841451812986,1.6666666666666667,False,0.0001412999990861863,1.2,20260907
synthetic,F,W2,5.0,0.05,0.0,2,6.2082293000199975,8.333408910677107,OK_CONDITIONAL,0.6666817821354215,1.6666666666666667,True,0.00018199998885393143,1.2,20260907
synthetic,P,W2,5.0,0.05,0.0,2,6.2082293000199975,,BOUNDARY_SOLUTION,,1.6666666666666667,False,0.024664899974595755,1.2,20260907
synthetic,B,W2,5.0,0.05,0.1,1,4.431919814158296,3593.9407437205996,OK_CONDITIONAL,717.7881487441199,1.6666666666666667,False,0.0001517999917268753,1.2,20260907
synthetic,F,W2,5.0,0.05,0.1,1,4.431919814158296,8.333408910677107,OK_CONDITIONAL,0.6666817821354215,1.6666666666666667,True,0.00018110001110471785,1.2,20260907
synthetic,P,W2,5.0,0.05,0.1,1,4.431919814158296,,BOUNDARY_SOLUTION,,1.6666666666666667,False,0.02496490001794882,1.2,20260907
synthetic,B,W2,5.0,0.05,0.1,2,3.52729173729617,3366.0028400582582,OK_CONDITIONAL,672.2005680116516,1.6666666666666667,False,0.00016070000128820539,1.2,20260907
synthetic,F,W2,5.0,0.05,0.1,2,3.52729173729617,8.333408910677107,OK_CONDITIONAL,0.6666817821354215,1.6666666666666667,True,0.00019049999536946416,1.2,20260907
synthetic,P,W2,5.0,0.05,0.1,2,3.52729173729617,,BOUNDARY_SOLUTION,,1.6666666666666667,False,0.02487459999974817,1.2,20260907
synthetic,B,W2,10.0,0.0,0.0,1,0.2765122048501414,10.017548021360144,OK_CONDITIONAL,0.0017548021360143551,0.8333333333333334,True,0.00014599997666664422,2.4,20260907
synthetic,F,W2,10.0,0.0,0.0,1,0.2765122048501414,8.333408910677107,OK_CONDITIONAL,0.16665910893228925,0.8333333333333334,True,0.00018269999418407679,2.4,20260907
synthetic,P,W2,10.0,0.0,0.0,1,0.2765122048501414,9.99592398835719,OK_CONDITIONAL,0.0004076011642810684,0.8333333333333334,True,0.025806899997405708,2.4,20260907
synthetic,B,W2,10.0,0.0,0.0,2,0.7594731448928277,9.88025488576924,OK_CONDITIONAL,0.011974511423075995,0.8333333333333334,True,0.0001632999919820577,2.4,20260907
synthetic,F,W2,10.0,0.0,0.0,2,0.7594731448928277,8.333408910677107,OK_CONDITIONAL,0.16665910893228925,0.8333333333333334,True,0.00019449999672360718,2.4,20260907
synthetic,P,W2,10.0,0.0,0.0,2,0.7594731448928277,9.99592398835719,OK_CONDITIONAL,0.0004076011642810684,0.8333333333333334,True,0.025032800011103973,2.4,20260907
synthetic,B,W2,10.0,0.0,0.1,1,1.9977613847118525,10.024718903621311,OK_CONDITIONAL,0.002471890362131113,0.8333333333333334,True,0.00015249999705702066,2.4,20260907
synthetic,F,W2,10.0,0.0,0.1,1,1.9977613847118525,8.333408910677107,OK_CONDITIONAL,0.16665910893228925,0.8333333333333334,True,0.00018400000408291817,2.4,20260907
synthetic,P,W2,10.0,0.0,0.1,1,1.9977613847118525,9.99592398835719,OK_CONDITIONAL,0.0004076011642810684,0.8333333333333334,True,0.024871300003724173,2.4,20260907
synthetic,B,W2,10.0,0.0,0.1,2,3.684560389453764,9.852409846801773,OK_CONDITIONAL,0.014759015319822665,0.8333333333333334,True,0.00013639999087899923,2.4,20260907
synthetic,F,W2,10.0,0.0,0.1,2,3.684560389453764,8.333408910677107,OK_CONDITIONAL,0.16665910893228925,0.8333333333333334,True,0.00017939999816007912,2.4,20260907
synthetic,P,W2,10.0,0.0,0.1,2,3.684560389453764,9.99592398835719,OK_CONDITIONAL,0.0004076011642810684,0.8333333333333334,True,0.02485080002225004,2.4,20260907
synthetic,B,W2,10.0,0.02,0.0,1,3.3044977693798243,2867.068928374793,OK_CONDITIONAL,285.7068928374793,0.8333333333333334,False,0.00013860000763088465,2.4,20260907
synthetic,F,W2,10.0,0.02,0.0,1,3.3044977693798243,8.333408910677107,OK_CONDITIONAL,0.16665910893228925,0.8333333333333334,True,0.00017939999816007912,2.4,20260907
synthetic,P,W2,10.0,0.02,0.0,1,3.3044977693798243,9.99592398835719,OK_CONDITIONAL,0.0004076011642810684,0.8333333333333334,True,0.02490999997826293,2.4,20260907
synthetic,B,W2,10.0,0.02,0.0,2,0.31533466304721575,4122.1300931421065,OK_CONDITIONAL,411.21300931421064,0.8333333333333334,False,0.00015700000221841037,2.4,20260907
synthetic,F,W2,10.0,0.02,0.0,2,0.31533466304721575,8.333408910677107,OK_CONDITIONAL,0.16665910893228925,0.8333333333333334,True,0.0001883000077214092,2.4,20260907
synthetic,P,W2,10.0,0.02,0.0,2,0.31533466304721575,9.99592398835719,OK_CONDITIONAL,0.0004076011642810684,0.8333333333333334,True,0.025391000002855435,2.4,20260907
synthetic,B,W2,10.0,0.02,0.1,1,4.063070104299904,3235.205916313083,OK_CONDITIONAL,322.5205916313083,0.8333333333333334,False,0.0001584000128787011,2.4,20260907
synthetic,F,W2,10.0,0.02,0.1,1,4.063070104299904,8.333408910677107,OK_CONDITIONAL,0.16665910893228925,0.8333333333333334,True,0.0002010999887716025,2.4,20260907
synthetic,P,W2,10.0,0.02,0.1,1,4.063070104299904,9.99592398835719,OK_CONDITIONAL,0.0004076011642810684,0.8333333333333334,True,0.02484060000278987,2.4,20260907
synthetic,B,W2,10.0,0.02,0.1,2,0.228450471831334,3366.7262025205096,OK_CONDITIONAL,335.67262025205093,0.8333333333333334,False,0.0001388999808114022,2.4,20260907
synthetic,F,W2,10.0,0.02,0.1,2,0.228450471831334,8.333408910677107,OK_CONDITIONAL,0.16665910893228925,0.8333333333333334,True,0.00017970000044442713,2.4,20260907
synthetic,P,W2,10.0,0.02,0.1,2,0.228450471831334,9.99592398835719,OK_CONDITIONAL,0.0004076011642810684,0.8333333333333334,True,0.0249294999812264,2.4,20260907
synthetic,B,W2,10.0,0.05,0.0,1,3.524946124413295,3422.7732509506873,OK_CONDITIONAL,341.2773250950687,0.8333333333333334,False,0.0001385000068694353,2.4,20260907
synthetic,F,W2,10.0,0.05,0.0,1,3.524946124413295,8.333408910677107,OK_CONDITIONAL,0.16665910893228925,0.8333333333333334,True,0.00017970000044442713,2.4,20260907
synthetic,P,W2,10.0,0.05,0.0,1,3.524946124413295,10.008424101723206,OK_CONDITIONAL,0.0008424101723205624,0.8333333333333334,True,0.025287500000558794,2.4,20260907
synthetic,B,W2,10.0,0.05,0.0,2,1.408532414833091,3051.80169790926,OK_CONDITIONAL,304.180169790926,0.8333333333333334,False,0.00014109999756328762,2.4,20260907
synthetic,F,W2,10.0,0.05,0.0,2,1.408532414833091,8.333408910677107,OK_CONDITIONAL,0.16665910893228925,0.8333333333333334,True,0.00018350000027567148,2.4,20260907
synthetic,P,W2,10.0,0.05,0.0,2,1.408532414833091,9.99592398835719,OK_CONDITIONAL,0.0004076011642810684,0.8333333333333334,True,0.025107000023126602,2.4,20260907
synthetic,B,W2,10.0,0.05,0.1,1,4.713025174680206,2912.1064102895193,OK_CONDITIONAL,290.21064102895195,0.8333333333333334,False,0.00015089998487383127,2.4,20260907
synthetic,F,W2,10.0,0.05,0.1,1,4.713025174680206,8.333408910677107,OK_CONDITIONAL,0.16665910893228925,0.8333333333333334,True,0.00018959998851642013,2.4,20260907
synthetic,P,W2,10.0,0.05,0.1,1,4.713025174680206,9.99592398835719,OK_CONDITIONAL,0.0004076011642810684,0.8333333333333334,True,0.025031199998920783,2.4,20260907
synthetic,B,W2,10.0,0.05,0.1,2,0.6528329957704339,3022.5841597800127,OK_CONDITIONAL,301.25841597800127,0.8333333333333334,False,0.00017069999012164772,2.4,20260907
synthetic,F,W2,10.0,0.05,0.1,2,0.6528329957704339,8.333408910677107,OK_CONDITIONAL,0.16665910893228925,0.8333333333333334,True,0.0002018999948631972,2.4,20260907
synthetic,P,W2,10.0,0.05,0.1,2,0.6528329957704339,9.99592398835719,OK_CONDITIONAL,0.0004076011642810684,0.8333333333333334,True,0.02509710000595078,2.4,20260907
synthetic,B,W2,20.0,0.0,0.0,1,0.13529403940677426,19.992875351781535,OK_CONDITIONAL,0.00035623241092324064,0.4166666666666667,True,0.0001441999920643866,4.8,20260907
synthetic,F,W2,20.0,0.0,0.0,1,0.13529403940677426,20.83352227669277,OK_CONDITIONAL,0.04167611383463843,0.4166666666666667,True,0.00019210000755265355,4.8,20260907
synthetic,P,W2,20.0,0.0,0.0,1,0.13529403940677426,19.98976462448671,OK_CONDITIONAL,0.0005117687756644784,0.4166666666666667,True,0.024555100011639297,4.8,20260907
synthetic,B,W2,20.0,0.0,0.0,2,1.3061060675282603,20.14806078564305,OK_CONDITIONAL,0.0074030392821525124,0.4166666666666667,True,0.0001370999962091446,4.8,20260907
synthetic,F,W2,20.0,0.0,0.0,2,1.3061060675282603,20.83352227669277,OK_CONDITIONAL,0.04167611383463843,0.4166666666666667,True,0.00017919999663718045,4.8,20260907
synthetic,P,W2,20.0,0.0,0.0,2,1.3061060675282603,19.98976462448671,OK_CONDITIONAL,0.0005117687756644784,0.4166666666666667,True,0.026244699984090403,4.8,20260907
synthetic,B,W2,20.0,0.0,0.1,1,2.1474205481140998,19.876166604011328,OK_CONDITIONAL,0.006191669799433619,0.4166666666666667,True,0.00014640000881627202,4.8,20260907
synthetic,F,W2,20.0,0.0,0.1,1,2.1474205481140998,20.83352227669277,OK_CONDITIONAL,0.04167611383463843,0.4166666666666667,True,0.00019350001821294427,4.8,20260907
synthetic,P,W2,20.0,0.0,0.1,1,2.1474205481140998,19.98976462448671,OK_CONDITIONAL,0.0005117687756644784,0.4166666666666667,True,0.025422399980016053,4.8,20260907
synthetic,B,W2,20.0,0.0,0.1,2,1.4869028978022132,20.11247168430773,OK_CONDITIONAL,0.005623584215386579,0.4166666666666667,True,0.00015209999401122332,4.8,20260907
synthetic,F,W2,20.0,0.0,0.1,2,1.4869028978022132,20.83352227669277,OK_CONDITIONAL,0.04167611383463843,0.4166666666666667,True,0.00021869997726753354,4.8,20260907
synthetic,P,W2,20.0,0.0,0.1,2,1.4869028978022132,19.98976462448671,OK_CONDITIONAL,0.0005117687756644784,0.4166666666666667,True,0.024784899986116216,4.8,20260907
synthetic,B,W2,20.0,0.02,0.0,1,5.518903298392972,1723.8844199825066,OK_CONDITIONAL,85.19422099912533,0.4166666666666667,False,0.00013950001448392868,4.8,20260907
synthetic,F,W2,20.0,0.02,0.0,1,5.518903298392972,20.83352227669277,OK_CONDITIONAL,0.04167611383463843,0.4166666666666667,True,0.00018170001567341387,4.8,20260907
synthetic,P,W2,20.0,0.02,0.0,1,5.518903298392972,19.98976462448671,OK_CONDITIONAL,0.0005117687756644784,0.4166666666666667,True,0.024601700017228723,4.8,20260907
synthetic,B,W2,20.0,0.02,0.0,2,2.7271391932097186,19.82169683829306,OK_CONDITIONAL,0.008915158085346953,0.4166666666666667,True,0.0001357999863103032,4.8,20260907
synthetic,F,W2,20.0,0.02,0.0,2,2.7271391932097186,20.83352227669277,OK_CONDITIONAL,0.04167611383463843,0.4166666666666667,True,0.00018000000272877514,4.8,20260907
synthetic,P,W2,20.0,0.02,0.0,2,2.7271391932097186,19.98976462448671,OK_CONDITIONAL,0.0005117687756644784,0.4166666666666667,True,0.025540300004649907,4.8,20260907
synthetic,B,W2,20.0,0.02,0.1,1,1.4491302138844289,3136.7825133431793,OK_CONDITIONAL,155.83912566715895,0.4166666666666667,False,0.0001401000190526247,4.8,20260907
synthetic,F,W2,20.0,0.02,0.1,1,1.4491302138844289,20.83352227669277,OK_CONDITIONAL,0.04167611383463843,0.4166666666666667,True,0.00018699999782256782,4.8,20260907
synthetic,P,W2,20.0,0.02,0.1,1,1.4491302138844289,19.98976462448671,OK_CONDITIONAL,0.0005117687756644784,0.4166666666666667,True,0.024675399996340275,4.8,20260907
synthetic,B,W2,20.0,0.02,0.1,2,3.1378141864888116,21.018727161822596,OK_CONDITIONAL,0.05093635809112982,0.4166666666666667,True,0.00013410000246949494,4.8,20260907
synthetic,F,W2,20.0,0.02,0.1,2,3.1378141864888116,20.83352227669277,OK_CONDITIONAL,0.04167611383463843,0.4166666666666667,True,0.0001804000057745725,4.8,20260907
synthetic,P,W2,20.0,0.02,0.1,2,3.1378141864888116,19.98976462448671,OK_CONDITIONAL,0.0005117687756644784,0.4166666666666667,True,0.026215200021397322,4.8,20260907
synthetic,B,W2,20.0,0.05,0.0,1,0.9424998920204862,3195.1775143872105,OK_CONDITIONAL,158.75887571936053,0.4166666666666667,False,0.00016949998098425567,4.8,20260907
synthetic,F,W2,20.0,0.05,0.0,1,0.9424998920204862,20.83352227669277,OK_CONDITIONAL,0.04167611383463843,0.4166666666666667,True,0.00020370000856928527,4.8,20260907
synthetic,P,W2,20.0,0.05,0.0,1,0.9424998920204862,19.98976462448671,OK_CONDITIONAL,0.0005117687756644784,0.4166666666666667,True,0.025830600003246218,4.8,20260907
synthetic,B,W2,20.0,0.05,0.0,2,3.7553388286402085,2895.4035265499992,OK_CONDITIONAL,143.77017632749997,0.4166666666666667,False,0.0001635999942664057,4.8,20260907
synthetic,F,W2,20.0,0.05,0.0,2,3.7553388286402085,20.83352227669277,OK_CONDITIONAL,0.04167611383463843,0.4166666666666667,True,0.00019839999731630087,4.8,20260907
synthetic,P,W2,20.0,0.05,0.0,2,3.7553388286402085,19.98976462448671,OK_CONDITIONAL,0.0005117687756644784,0.4166666666666667,True,0.02637409997987561,4.8,20260907
synthetic,B,W2,20.0,0.05,0.1,1,5.59753481927368,3780.17576507529,OK_CONDITIONAL,188.00878825376452,0.4166666666666667,False,0.0001723000023048371,4.8,20260907
synthetic,F,W2,20.0,0.05,0.1,1,5.59753481927368,20.83352227669277,OK_CONDITIONAL,0.04167611383463843,0.4166666666666667,True,0.00020390001009218395,4.8,20260907
synthetic,P,W2,20.0,0.05,0.1,1,5.59753481927368,19.98976462448671,OK_CONDITIONAL,0.0005117687756644784,0.4166666666666667,True,0.026045399979921058,4.8,20260907
synthetic,B,W2,20.0,0.05,0.1,2,2.007424262989644,3063.281857619668,OK_CONDITIONAL,152.1640928809834,0.4166666666666667,False,0.00016729999333620071,4.8,20260907
synthetic,F,W2,20.0,0.05,0.1,2,2.007424262989644,20.83352227669277,OK_CONDITIONAL,0.04167611383463843,0.4166666666666667,True,0.00020089998724870384,4.8,20260907
synthetic,P,W2,20.0,0.05,0.1,2,2.007424262989644,20.02101490790175,OK_CONDITIONAL,0.00105074539508756,0.4166666666666667,True,0.02581550000468269,4.8,20260907
synthetic,B,W2,40.0,0.0,0.0,1,1.536540572634776,39.961153880500184,OK_CONDITIONAL,0.0009711529874953939,0.20833333333333334,True,0.00015690000145696104,9.6,20260907
synthetic,F,W2,40.0,0.0,0.0,1,1.536540572634776,41.66704455338554,OK_CONDITIONAL,0.04167611383463843,0.20833333333333334,True,0.0001875000016298145,9.6,20260907
synthetic,P,W2,40.0,0.0,0.0,1,1.536540572634776,39.97952924897342,OK_CONDITIONAL,0.0005117687756644784,0.20833333333333334,True,0.025918900006217882,9.6,20260907
synthetic,B,W2,40.0,0.0,0.0,2,1.4883248967680278,40.00355701158045,OK_CONDITIONAL,8.892528951118806e-05,0.20833333333333334,True,0.00016989998403005302,9.6,20260907
synthetic,F,W2,40.0,0.0,0.0,2,1.4883248967680278,41.66704455338554,OK_CONDITIONAL,0.04167611383463843,0.20833333333333334,True,0.0002195000124629587,9.6,20260907
synthetic,P,W2,40.0,0.0,0.0,2,1.4883248967680278,39.97952924897342,OK_CONDITIONAL,0.0005117687756644784,0.20833333333333334,True,0.025223500007996336,9.6,20260907
synthetic,B,W2,40.0,0.0,0.1,1,5.585220533819428,40.146374341062526,OK_CONDITIONAL,0.003659358526563139,0.20833333333333334,True,0.00015170002006925642,9.6,20260907
synthetic,F,W2,40.0,0.0,0.1,1,5.585220533819428,41.66704455338554,OK_CONDITIONAL,0.04167611383463843,0.20833333333333334,True,0.0001900999923236668,9.6,20260907
synthetic,P,W2,40.0,0.0,0.1,1,5.585220533819428,39.97952924897342,OK_CONDITIONAL,0.0005117687756644784,0.20833333333333334,True,0.025366899993969128,9.6,20260907
synthetic,B,W2,40.0,0.0,0.1,2,0.8433888162581424,39.9424476884022,OK_CONDITIONAL,0.0014388077899450736,0.20833333333333334,True,0.00013920001219958067,9.6,20260907
synthetic,F,W2,40.0,0.0,0.1,2,0.8433888162581424,41.66704455338554,OK_CONDITIONAL,0.04167611383463843,0.20833333333333334,True,0.00019869999960064888,9.6,20260907
synthetic,P,W2,40.0,0.0,0.1,2,0.8433888162581424,39.97952924897342,OK_CONDITIONAL,0.0005117687756644784,0.20833333333333334,True,0.025433600007090718,9.6,20260907
synthetic,B,W2,40.0,0.02,0.0,1,0.8154597328973009,40.12306685378493,OK_CONDITIONAL,0.003076671344623172,0.20833333333333334,True,0.0001453000004403293,9.6,20260907
synthetic,F,W2,40.0,0.02,0.0,1,0.8154597328973009,41.66704455338554,OK_CONDITIONAL,0.04167611383463843,0.20833333333333334,True,0.0001857000170275569,9.6,20260907
synthetic,P,W2,40.0,0.02,0.0,1,0.8154597328973009,39.97952924897342,OK_CONDITIONAL,0.0005117687756644784,0.20833333333333334,True,0.024915000016335398,9.6,20260907
synthetic,B,W2,40.0,0.02,0.0,2,2.481164851160265,41.03549237528363,OK_CONDITIONAL,0.025887309382090783,0.20833333333333334,True,0.00015139998868107796,9.6,20260907
synthetic,F,W2,40.0,0.02,0.0,2,2.481164851160265,41.66704455338554,OK_CONDITIONAL,0.04167611383463843,0.20833333333333334,True,0.00020879998919554055,9.6,20260907
synthetic,P,W2,40.0,0.02,0.0,2,2.481164851160265,39.97952924897342,OK_CONDITIONAL,0.0005117687756644784,0.20833333333333334,True,0.02556969999568537,9.6,20260907
synthetic,B,W2,40.0,0.02,0.1,1,3.6867201726370054,40.18760264268082,OK_CONDITIONAL,0.00469006606702056,0.20833333333333334,True,0.0001509999856352806,9.6,20260907
synthetic,F,W2,40.0,0.02,0.1,1,3.6867201726370054,41.66704455338554,OK_CONDITIONAL,0.04167611383463843,0.20833333333333334,True,0.0002432999899610877,9.6,20260907
synthetic,P,W2,40.0,0.02,0.1,1,3.6867201726370054,39.97952924897342,OK_CONDITIONAL,0.0005117687756644784,0.20833333333333334,True,0.025869199977023527,9.6,20260907
synthetic,B,W2,40.0,0.02,0.1,2,3.163863596019783,40.267467520060244,OK_CONDITIONAL,0.006686688001506092,0.20833333333333334,True,0.0001467999827582389,9.6,20260907
synthetic,F,W2,40.0,0.02,0.1,2,3.163863596019783,41.66704455338554,OK_CONDITIONAL,0.04167611383463843,0.20833333333333334,True,0.0002049999893642962,9.6,20260907
synthetic,P,W2,40.0,0.02,0.1,2,3.163863596019783,39.97952924897342,OK_CONDITIONAL,0.0005117687756644784,0.20833333333333334,True,0.025432800000999123,9.6,20260907
synthetic,B,W2,40.0,0.05,0.0,1,4.0744351703532455,2350.914776567256,OK_CONDITIONAL,57.7728694141814,0.20833333333333334,False,0.00013989998842589557,9.6,20260907
synthetic,F,W2,40.0,0.05,0.0,1,4.0744351703532455,41.66704455338554,OK_CONDITIONAL,0.04167611383463843,0.20833333333333334,True,0.0001818999880924821,9.6,20260907
synthetic,P,W2,40.0,0.05,0.0,1,4.0744351703532455,39.97952924897342,OK_CONDITIONAL,0.0005117687756644784,0.20833333333333334,True,0.025543700001435354,9.6,20260907
synthetic,B,W2,40.0,0.05,0.0,2,3.582683290936548,2305.761004238027,OK_CONDITIONAL,56.644025105950675,0.20833333333333334,False,0.00014319998444989324,9.6,20260907
synthetic,F,W2,40.0,0.05,0.0,2,3.582683290936548,41.66704455338554,OK_CONDITIONAL,0.04167611383463843,0.20833333333333334,True,0.00021150000975467265,9.6,20260907
synthetic,P,W2,40.0,0.05,0.0,2,3.582683290936548,39.97952924897342,OK_CONDITIONAL,0.0005117687756644784,0.20833333333333334,True,0.025675100012449548,9.6,20260907
synthetic,B,W2,40.0,0.05,0.1,1,2.1220661532079017,1918.7932971078187,OK_CONDITIONAL,46.969832427695465,0.20833333333333334,False,0.0001548999862279743,9.6,20260907
synthetic,F,W2,40.0,0.05,0.1,1,2.1220661532079017,41.66704455338554,OK_CONDITIONAL,0.04167611383463843,0.20833333333333334,True,0.00019049999536946416,9.6,20260907
synthetic,P,W2,40.0,0.05,0.1,1,2.1220661532079017,39.97952924897342,OK_CONDITIONAL,0.0005117687756644784,0.20833333333333334,True,0.026014899980509654,9.6,20260907
synthetic,B,W2,40.0,0.05,0.1,2,2.2390105351511798,2010.3540125376621,OK_CONDITIONAL,49.258850313441556,0.20833333333333334,False,0.0001522000238765031,9.6,20260907
synthetic,F,W2,40.0,0.05,0.1,2,2.2390105351511798,41.66704455338554,OK_CONDITIONAL,0.04167611383463843,0.20833333333333334,True,0.00019190000602975488,9.6,20260907
synthetic,P,W2,40.0,0.05,0.1,2,2.2390105351511798,39.97952924897342,OK_CONDITIONAL,0.0005117687756644784,0.20833333333333334,True,0.025283999973908067,9.6,20260907
synthetic,B,W3,5.0,0.0,0.0,1,0.6289026092393434,7.082605531181515,OK_CONDITIONAL,0.41652110623630295,2.0,True,0.00013729999773204327,1.0,20260907
synthetic,F,W3,5.0,0.0,0.0,1,0.6289026092393434,10.000898913408106,OK_CONDITIONAL,1.0001797826816212,2.0,True,0.0001618000096641481,1.0,20260907
synthetic,P,W3,5.0,0.0,0.0,1,0.6289026092393434,,BOUNDARY_SOLUTION,,2.0,False,0.02190110000083223,1.0,20260907
synthetic,B,W3,5.0,0.0,0.0,2,2.474250428075142,6.724583310894133,OK_CONDITIONAL,0.34491666217882655,2.0,True,0.00014409999130293727,1.0,20260907
synthetic,F,W3,5.0,0.0,0.0,2,2.474250428075142,10.000898913408106,OK_CONDITIONAL,1.0001797826816212,2.0,True,0.00016950001008808613,1.0,20260907
synthetic,P,W3,5.0,0.0,0.0,2,2.474250428075142,,BOUNDARY_SOLUTION,,2.0,False,0.02177379999193363,1.0,20260907
synthetic,B,W3,5.0,0.0,0.1,1,5.774202852689705,6.70197667535084,OK_CONDITIONAL,0.34039533507016806,2.0,True,0.00013440000475384295,1.0,20260907
synthetic,F,W3,5.0,0.0,0.1,1,5.774202852689705,10.000898913408106,OK_CONDITIONAL,1.0001797826816212,2.0,True,0.00015879998682066798,1.0,20260907
synthetic,P,W3,5.0,0.0,0.1,1,5.774202852689705,,BOUNDARY_SOLUTION,,2.0,False,0.02159459999529645,1.0,20260907
synthetic,B,W3,5.0,0.0,0.1,2,5.31220796328227,6.829384483076042,OK_CONDITIONAL,0.3658768966152085,2.0,True,0.00013309999485500157,1.0,20260907
synthetic,F,W3,5.0,0.0,0.1,2,5.31220796328227,10.000898913408106,OK_CONDITIONAL,1.0001797826816212,2.0,True,0.00015700000221841037,1.0,20260907
synthetic,P,W3,5.0,0.0,0.1,2,5.31220796328227,,BOUNDARY_SOLUTION,,2.0,False,0.021570200013229623,1.0,20260907
synthetic,B,W3,5.0,0.02,0.0,1,3.0828001023693234,3257.764404796039,OK_CONDITIONAL,650.5528809592078,2.0,False,0.00013589998707175255,1.0,20260907
synthetic,F,W3,5.0,0.02,0.0,1,3.0828001023693234,10.000898913408106,OK_CONDITIONAL,1.0001797826816212,2.0,True,0.0001604999997653067,1.0,20260907
synthetic,P,W3,5.0,0.02,0.0,1,3.0828001023693234,,BOUNDARY_SOLUTION,,2.0,False,0.02184629999101162,1.0,20260907
synthetic,B,W3,5.0,0.02,0.0,2,4.826746373168804,2907.5013016412163,OK_CONDITIONAL,580.5002603282433,2.0,False,0.00014059999375604093,1.0,20260907
synthetic,F,W3,5.0,0.02,0.0,2,4.826746373168804,10.000898913408106,OK_CONDITIONAL,1.0001797826816212,2.0,True,0.00015890001668594778,1.0,20260907
synthetic,P,W3,5.0,0.02,0.0,2,4.826746373168804,,BOUNDARY_SOLUTION,,2.0,False,0.021919399994658306,1.0,20260907
synthetic,B,W3,5.0,0.02,0.1,1,3.226543138320382,3472.618137736943,OK_CONDITIONAL,693.5236275473886,2.0,False,0.00013529998250305653,1.0,20260907
synthetic,F,W3,5.0,0.02,0.1,1,3.226543138320382,10.000898913408106,OK_CONDITIONAL,1.0001797826816212,2.0,True,0.00018239999189972878,1.0,20260907
synthetic,P,W3,5.0,0.02,0.1,1,3.226543138320382,,BOUNDARY_SOLUTION,,2.0,False,0.021789599995827302,1.0,20260907
synthetic,B,W3,5.0,0.02,0.1,2,2.1817432448909377,2328.602105678342,OK_CONDITIONAL,464.7204211356684,2.0,False,0.00013150001177564263,1.0,20260907
synthetic,F,W3,5.0,0.02,0.1,2,2.1817432448909377,10.000898913408106,OK_CONDITIONAL,1.0001797826816212,2.0,True,0.0001582999830134213,1.0,20260907
synthetic,P,W3,5.0,0.02,0.1,2,2.1817432448909377,,BOUNDARY_SOLUTION,,2.0,False,0.023266300006071106,1.0,20260907
synthetic,B,W3,5.0,0.05,0.0,1,1.4301714380403239,3320.105176626576,OK_CONDITIONAL,663.0210353253152,2.0,False,0.00014769998961128294,1.0,20260907
synthetic,F,W3,5.0,0.05,0.0,1,1.4301714380403239,10.000898913408106,OK_CONDITIONAL,1.0001797826816212,2.0,True,0.00016659998800605536,1.0,20260907
synthetic,P,W3,5.0,0.05,0.0,1,1.4301714380403239,,BOUNDARY_SOLUTION,,2.0,False,0.022136999992653728,1.0,20260907
synthetic,B,W3,5.0,0.05,0.0,2,3.658142211082444,3687.729534435169,OK_CONDITIONAL,736.5459068870339,2.0,False,0.00015609999536536634,1.0,20260907
synthetic,F,W3,5.0,0.05,0.0,2,3.658142211082444,10.000898913408106,OK_CONDITIONAL,1.0001797826816212,2.0,True,0.00017019998631440103,1.0,20260907
synthetic,P,W3,5.0,0.05,0.0,2,3.658142211082444,,BOUNDARY_SOLUTION,,2.0,False,0.022542299993801862,1.0,20260907
synthetic,B,W3,5.0,0.05,0.1,1,2.708129892939294,2960.123709003003,OK_CONDITIONAL,591.0247418006006,2.0,False,0.0001677999971434474,1.0,20260907
